Time_s,P_load_kW,P_pv_kW,P_grid_kW,P_bat_kW,SOC_pct,Rev_kW,Dem_kW,Sm_kW,Mode
109.700,450.000,150.000,227.879,72.001,50.092,0.000,0.000,72.001,0
109.800,450.000,150.000,227.999,71.882,50.092,0.000,0.000,71.882,0
109.900,450.000,150.000,228.118,71.762,50.091,0.000,0.000,71.762,0
110.000,450.000,150.000,228.238,71.643,50.091,0.000,0.000,71.643,0
110.100,450.000,150.000,228.357,71.523,50.091,0.000,0.000,71.523,0
110.200,450.000,150.000,228.477,71.404,50.091,0.000,0.000,71.404,0
110.300,450.000,150.000,228.596,71.286,50.091,0.000,0.000,71.286,0
110.400,450.000,150.000,228.714,71.167,50.090,0.000,0.000,71.167,0
110.500,450.000,150.000,228.833,71.049,50.090,0.000,0.000,71.049,0
110.600,450.000,150.000,228.951,70.930,50.090,0.000,0.000,70.930,0
110.700,450.000,150.000,229.070,70.812,50.090,0.000,0.000,70.812,0
110.800,450.000,150.000,229.188,70.694,50.090,0.000,0.000,70.694,0
110.900,450.000,150.000,229.306,70.577,50.089,0.000,0.000,70.577,0
111.000,450.000,150.000,229.423,70.459,50.089,0.000,0.000,70.459,0
111.100,450.000,150.000,229.541,70.342,50.089,0.000,0.000,70.342,0
111.200,450.000,150.000,229.658,70.225,50.089,0.000,0.000,70.225,0
111.300,450.000,150.000,229.775,70.108,50.089,0.000,0.000,70.108,0
111.400,450.000,150.000,229.892,69.992,50.088,0.000,0.000,69.992,0
111.500,450.000,150.000,230.008,69.875,50.088,0.000,0.000,69.875,0
111.600,450.000,150.000,230.125,69.759,50.088,0.000,0.000,69.759,0
111.700,450.000,150.000,230.241,69.643,50.088,0.000,0.000,69.643,0
111.800,450.000,150.000,230.357,69.527,50.088,0.000,0.000,69.527,0
111.900,450.000,150.000,230.473,69.411,50.087,0.000,0.000,69.411,0
112.000,450.000,150.000,230.589,69.296,50.087,0.000,0.000,69.296,0
112.100,450.000,150.000,230.704,69.180,50.087,0.000,0.000,69.180,0
112.200,450.000,150.000,230.820,69.065,50.087,0.000,0.000,69.065,0
112.300,450.000,150.000,230.935,68.950,50.087,0.000,0.000,68.950,0
112.400,450.000,150.000,231.050,68.836,50.086,0.000,0.000,68.836,0
112.500,450.000,150.000,231.164,68.721,50.086,0.000,0.000,68.721,0
112.600,450.000,150.000,231.279,68.607,50.086,0.000,0.000,68.607,0
112.700,450.000,150.000,231.393,68.493,50.086,0.000,0.000,68.493,0
112.800,450.000,150.000,231.507,68.379,50.086,0.000,0.000,68.379,0
112.900,450.000,150.000,231.621,68.265,50.086,0.000,0.000,68.265,0
113.000,450.000,150.000,231.735,68.151,50.085,0.000,0.000,68.151,0
113.100,450.000,150.000,231.849,68.038,50.085,0.000,0.000,68.038,0
113.200,450.000,150.000,231.962,67.925,50.085,0.000,0.000,67.925,0
113.300,450.000,150.000,232.075,67.812,50.085,0.000,0.000,67.812,0
113.400,450.000,150.000,232.188,67.699,50.085,0.000,0.000,67.699,0
113.500,450.000,150.000,232.301,67.586,50.084,0.000,0.000,67.586,0
113.600,450.000,150.000,232.414,67.474,50.084,0.000,0.000,67.474,0
113.700,450.000,150.000,232.526,67.362,50.084,0.000,0.000,67.362,0
113.800,450.000,150.000,232.638,67.249,50.084,0.000,0.000,67.249,0
113.900,450.000,150.000,232.751,67.138,50.084,0.000,0.000,67.138,0
114.000,450.000,150.000,232.862,67.026,50.083,0.000,0.000,67.026,0
114.100,450.000,150.000,232.974,66.914,50.083,0.000,0.000,66.914,0
114.200,450.000,150.000,233.086,66.803,50.083,0.000,0.000,66.803,0
114.300,450.000,150.000,233.197,66.692,50.083,0.000,0.000,66.692,0
114.400,450.000,150.000,233.308,66.581,50.083,0.000,0.000,66.581,0
114.500,450.000,150.000,233.419,66.470,50.083,0.000,0.000,66.470,0
114.600,450.000,150.000,233.530,66.360,50.082,0.000,0.000,66.360,0
114.700,450.000,150.000,233.640,66.249,50.082,0.000,0.000,66.249,0
114.800,450.000,150.000,233.751,66.139,50.082,0.000,0.000,66.139,0
114.900,450.000,150.000,233.861,66.029,50.082,0.000,0.000,66.029,0
115.000,450.000,150.000,233.971,65.919,50.082,0.000,0.000,65.919,0
115.100,450.000,150.000,234.081,65.809,50.081,0.000,0.000,65.809,0
115.200,450.000,150.000,234.191,65.700,50.081,0.000,0.000,65.700,0
115.300,450.000,150.000,234.300,65.590,50.081,0.000,0.000,65.590,0
115.400,450.000,150.000,234.410,65.481,50.081,0.000,0.000,65.481,0
115.500,450.000,150.000,234.519,65.372,50.081,0.000,0.000,65.372,0
115.600,450.000,150.000,234.628,65.264,50.081,0.000,0.000,65.264,0
115.700,450.000,150.000,234.736,65.155,50.080,0.000,0.000,65.155,0
115.800,450.000,150.000,234.845,65.047,50.080,0.000,0.000,65.047,0
115.900,450.000,150.000,234.953,64.938,50.080,0.000,0.000,64.938,0
116.000,450.000,150.000,235.062,64.830,50.080,0.000,0.000,64.830,0
116.100,450.000,150.000,235.170,64.722,50.080,0.000,0.000,64.722,0
116.200,450.000,150.000,235.278,64.615,50.079,0.000,0.000,64.615,0
116.300,450.000,150.000,235.385,64.507,50.079,0.000,0.000,64.507,0
116.400,450.000,150.000,235.493,64.400,50.079,0.000,0.000,64.400,0
116.500,450.000,150.000,235.600,64.293,50.079,0.000,0.000,64.293,0
116.600,450.000,150.000,235.707,64.186,50.079,0.000,0.000,64.186,0
116.700,450.000,150.000,235.814,64.079,50.079,0.000,0.000,64.079,0
116.800,450.000,150.000,235.921,63.972,50.078,0.000,0.000,63.972,0
116.900,450.000,150.000,236.028,63.866,50.078,0.000,0.000,63.866,0
117.000,450.000,150.000,236.134,63.760,50.078,0.000,0.000,63.760,0
117.100,450.000,150.000,236.240,63.654,50.078,0.000,0.000,63.654,0
117.200,450.000,150.000,236.346,63.548,50.078,0.000,0.000,63.548,0
117.300,450.000,150.000,236.452,63.442,50.078,0.000,0.000,63.442,0
117.400,450.000,150.000,236.558,63.336,50.077,0.000,0.000,63.336,0
117.500,450.000,150.000,236.664,63.231,50.077,0.000,0.000,63.231,0
117.600,450.000,150.000,236.769,63.126,50.077,0.000,0.000,63.126,0
117.700,450.000,150.000,236.874,63.021,50.077,0.000,0.000,63.021,0
117.800,450.000,150.000,236.979,62.916,50.077,0.000,0.000,62.916,0
117.900,450.000,150.000,237.084,62.811,50.076,0.000,0.000,62.811,0
118.000,450.000,150.000,237.189,62.707,50.076,0.000,0.000,62.707,0
118.100,450.000,150.000,237.293,62.602,50.076,0.000,0.000,62.602,0
118.200,450.000,150.000,237.398,62.498,50.076,0.000,0.000,62.498,0
118.300,450.000,150.000,237.502,62.394,50.076,0.000,0.000,62.394,0
118.400,450.000,150.000,237.606,62.290,50.076,0.000,0.000,62.290,0
118.500,450.000,150.000,237.710,62.187,50.075,0.000,0.000,62.187,0
118.600,450.000,150.000,237.813,62.083,50.075,0.000,0.000,62.083,0
118.700,450.000,150.000,237.917,61.980,50.075,0.000,0.000,61.980,0
118.800,450.000,150.000,238.020,61.877,50.075,0.000,0.000,61.877,0
118.900,450.000,150.000,238.123,61.774,50.075,0.000,0.000,61.774,0
119.000,450.000,150.000,238.226,61.671,50.075,0.000,0.000,61.671,0
119.100,450.000,150.000,238.329,61.568,50.074,0.000,0.000,61.568,0
119.200,450.000,150.000,238.432,61.466,50.074,0.000,0.000,61.466,0
119.300,450.000,150.000,238.534,61.364,50.074,0.000,0.000,61.364,0
119.400,450.000,150.000,238.636,61.262,50.074,0.000,0.000,61.262,0
119.500,450.000,150.000,238.738,61.160,50.074,0.000,0.000,61.160,0
119.600,450.000,150.000,238.840,61.058,50.074,0.000,0.000,61.058,0
119.700,450.000,150.000,238.942,60.956,50.073,0.000,0.000,60.956,0
119.800,450.000,150.000,239.044,60.855,50.073,0.000,0.000,60.855,0
119.900,450.000,150.000,239.145,60.754,50.073,0.000,0.000,60.754,0
120.000,450.000,150.000,239.246,60.653,50.073,0.000,0.000,60.653,0
120.100,450.000,150.000,239.347,60.552,50.073,0.000,0.000,60.552,0
120.200,450.000,150.000,239.448,60.451,50.073,0.000,0.000,60.451,0
120.300,450.000,150.000,239.549,60.350,50.072,0.000,0.000,60.350,0
120.400,450.000,150.000,239.650,60.250,50.072,0.000,0.000,60.250,0
120.500,450.000,150.000,239.750,60.150,50.072,0.000,0.000,60.150,0
120.600,450.000,150.000,239.850,60.050,50.072,0.000,0.000,60.050,0
120.700,450.000,150.000,239.950,59.950,50.072,0.000,0.000,59.950,0
120.800,450.000,150.000,240.050,59.850,50.072,0.000,0.000,59.850,0
120.900,450.000,150.000,240.150,59.750,50.071,0.000,0.000,59.750,0
121.000,450.000,150.000,240.250,59.651,50.071,0.000,0.000,59.651,0
121.100,450.000,150.000,240.349,59.552,50.071,0.000,0.000,59.552,0
121.200,450.000,150.000,240.448,59.453,50.071,0.000,0.000,59.453,0
121.300,450.000,150.000,240.547,59.354,50.071,0.000,0.000,59.354,0
121.400,450.000,150.000,240.646,59.255,50.071,0.000,0.000,59.255,0
121.500,450.000,150.000,240.745,59.156,50.070,0.000,0.000,59.156,0
121.600,450.000,150.000,240.844,59.058,50.070,0.000,0.000,59.058,0
121.700,450.000,150.000,240.942,58.960,50.070,0.000,0.000,58.960,0
121.800,450.000,150.000,241.040,58.861,50.070,0.000,0.000,58.861,0
121.900,450.000,150.000,241.139,58.764,50.070,0.000,0.000,58.764,0
122.000,450.000,150.000,241.236,58.666,50.070,0.000,0.000,58.666,0
122.100,450.000,150.000,241.334,58.568,50.069,0.000,0.000,58.568,0
122.200,450.000,150.000,241.432,58.471,50.069,0.000,0.000,58.471,0
122.300,450.000,150.000,241.529,58.373,50.069,0.000,0.000,58.373,0
122.400,450.000,150.000,241.627,58.276,50.069,0.000,0.000,58.276,0
122.500,450.000,150.000,241.724,58.179,50.069,0.000,0.000,58.179,0
122.600,450.000,150.000,241.821,58.083,50.069,0.000,0.000,58.083,0
122.700,450.000,150.000,241.917,57.986,50.068,0.000,0.000,57.986,0
122.800,450.000,150.000,242.014,57.889,50.068,0.000,0.000,57.889,0
122.900,450.000,150.000,242.111,57.793,50.068,0.000,0.000,57.793,0
123.000,450.000,150.000,242.207,57.697,50.068,0.000,0.000,57.697,0
123.100,450.000,150.000,242.303,57.601,50.068,0.000,0.000,57.601,0
123.200,450.000,150.000,242.399,57.505,50.068,0.000,0.000,57.505,0
123.300,450.000,150.000,242.495,57.409,50.067,0.000,0.000,57.409,0
123.400,450.000,150.000,242.591,57.314,50.067,0.000,0.000,57.314,0
123.500,450.000,150.000,242.686,57.218,50.067,0.000,0.000,57.218,0
123.600,450.000,150.000,242.782,57.123,50.067,0.000,0.000,57.123,0
123.700,450.000,150.000,242.877,57.028,50.067,0.000,0.000,57.028,0
123.800,450.000,150.000,242.972,56.933,50.067,0.000,0.000,56.933,0
123.900,450.000,150.000,243.067,56.839,50.066,0.000,0.000,56.839,0
124.000,450.000,150.000,243.161,56.744,50.066,0.000,0.000,56.744,0
124.100,450.000,150.000,243.256,56.650,50.066,0.000,0.000,56.650,0
124.200,450.000,150.000,243.350,56.555,50.066,0.000,0.000,56.555,0
124.300,450.000,150.000,243.445,56.461,50.066,0.000,0.000,56.461,0
124.400,450.000,150.000,243.539,56.367,50.066,0.000,0.000,56.367,0
124.500,450.000,150.000,243.633,56.274,50.066,0.000,0.000,56.274,0
124.600,450.000,150.000,243.726,56.180,50.065,0.000,0.000,56.180,0
124.700,450.000,150.000,243.820,56.086,50.065,0.000,0.000,56.086,0
124.800,450.000,150.000,243.914,55.993,50.065,0.000,0.000,55.993,0
124.900,450.000,150.000,244.007,55.900,50.065,0.000,0.000,55.900,0
125.000,450.000,150.000,244.100,55.807,50.065,0.000,0.000,55.807,0
125.100,450.000,150.000,244.193,55.714,50.065,0.000,0.000,55.714,0
125.200,450.000,150.000,244.286,55.621,50.064,0.000,0.000,55.621,0
125.300,450.000,150.000,244.379,55.529,50.064,0.000,0.000,55.529,0
125.400,450.000,150.000,244.471,55.436,50.064,0.000,0.000,55.436,0
125.500,450.000,150.000,244.564,55.344,50.064,0.000,0.000,55.344,0
125.600,450.000,150.000,244.656,55.252,50.064,0.000,0.000,55.252,0
125.700,450.000,150.000,244.748,55.160,50.064,0.000,0.000,55.160,0
125.800,450.000,150.000,244.840,55.068,50.064,0.000,0.000,55.068,0
125.900,450.000,150.000,244.932,54.977,50.063,0.000,0.000,54.977,0
126.000,450.000,150.000,245.023,54.885,50.063,0.000,0.000,54.885,0
126.100,450.000,150.000,245.115,54.794,50.063,0.000,0.000,54.794,0
126.200,450.000,150.000,245.206,54.703,50.063,0.000,0.000,54.703,0
126.300,450.000,150.000,245.297,54.612,50.063,0.000,0.000,54.612,0
126.400,450.000,150.000,245.388,54.521,50.063,0.000,0.000,54.521,0
126.500,450.000,150.000,245.479,54.430,50.062,0.000,0.000,54.430,0
126.600,450.000,150.000,245.570,54.340,50.062,0.000,0.000,54.340,0
126.700,450.000,150.000,245.660,54.249,50.062,0.000,0.000,54.249,0
126.800,450.000,150.000,245.751,54.159,50.062,0.000,0.000,54.159,0
126.900,450.000,150.000,245.841,54.069,50.062,0.000,0.000,54.069,0
127.000,450.000,150.000,245.931,53.979,50.062,0.000,0.000,53.979,0
127.100,450.000,150.000,246.021,53.889,50.062,0.000,0.000,53.889,0
127.200,450.000,150.000,246.111,53.799,50.061,0.000,0.000,53.799,0
127.300,450.000,150.000,246.201,53.710,50.061,0.000,0.000,53.710,0
127.400,450.000,150.000,246.290,53.620,50.061,0.000,0.000,53.620,0
127.500,450.000,150.000,246.380,53.531,50.061,0.000,0.000,53.531,0
127.600,450.000,150.000,246.469,53.442,50.061,0.000,0.000,53.442,0
127.700,450.000,150.000,246.558,53.353,50.061,0.000,0.000,53.353,0
127.800,450.000,150.000,246.647,53.265,50.061,0.000,0.000,53.265,0
127.900,450.000,150.000,246.735,53.176,50.060,0.000,0.000,53.176,0
128.000,450.000,150.000,246.824,53.087,50.060,0.000,0.000,53.087,0
128.100,450.000,150.000,246.913,52.999,50.060,0.000,0.000,52.999,0
128.200,450.000,150.000,247.001,52.911,50.060,0.000,0.000,52.911,0
128.300,450.000,150.000,247.089,52.823,50.060,0.000,0.000,52.823,0
128.400,450.000,150.000,247.177,52.735,50.060,0.000,0.000,52.735,0
128.500,450.000,150.000,247.265,52.647,50.060,0.000,0.000,52.647,0
128.600,450.000,150.000,247.353,52.560,50.059,0.000,0.000,52.560,0
128.700,450.000,150.000,247.440,52.472,50.059,0.000,0.000,52.472,0
128.800,450.000,150.000,247.528,52.385,50.059,0.000,0.000,52.385,0
128.900,450.000,150.000,247.615,52.298,50.059,0.000,0.000,52.298,0
129.000,450.000,150.000,247.702,52.211,50.059,0.000,0.000,52.211,0
129.100,450.000,150.000,247.789,52.124,50.059,0.000,0.000,52.124,0
129.200,450.000,150.000,247.876,52.037,50.058,0.000,0.000,52.037,0
129.300,450.000,150.000,247.963,51.950,50.058,0.000,0.000,51.950,0
129.400,450.000,150.000,248.050,51.864,50.058,0.000,0.000,51.864,0
129.500,450.000,150.000,248.136,51.778,50.058,0.000,0.000,51.778,0
129.600,450.000,150.000,248.222,51.692,50.058,0.000,0.000,51.692,0
129.700,450.000,150.000,248.308,51.606,50.058,0.000,0.000,51.606,0
129.800,450.000,150.000,248.394,51.520,50.058,0.000,0.000,51.520,0
129.900,450.000,150.000,248.480,51.434,50.057,0.000,0.000,51.434,0
130.000,450.000,150.000,248.566,51.348,50.057,0.000,0.000,51.348,0
130.100,450.000,150.000,248.652,51.263,50.057,0.000,0.000,51.263,0
130.200,450.000,150.000,248.737,51.178,50.057,0.000,0.000,51.178,0
130.300,450.000,150.000,248.822,51.093,50.057,0.000,0.000,51.093,0
130.400,450.000,150.000,248.907,51.008,50.057,0.000,0.000,51.008,0
130.500,450.000,150.000,248.992,50.923,50.057,0.000,0.000,50.923,0
130.600,450.000,150.000,249.077,50.838,50.056,0.000,0.000,50.838,0
130.700,450.000,150.000,249.162,50.753,50.056,0.000,0.000,50.753,0
130.800,450.000,150.000,249.247,50.669,50.056,0.000,0.000,50.669,0
130.900,450.000,150.000,249.331,50.585,50.056,0.000,0.000,50.585,0
131.000,450.000,150.000,249.415,50.500,50.056,0.000,0.000,50.500,0
131.100,450.000,150.000,249.500,50.416,50.056,0.000,0.000,50.416,0
131.200,450.000,150.000,249.584,50.332,50.056,0.000,0.000,50.332,0
131.300,450.000,150.000,249.668,50.249,50.056,0.000,0.000,50.249,0
131.400,450.000,150.000,249.751,50.165,50.055,0.000,0.000,50.165,0
131.500,450.000,150.000,249.835,50.082,50.055,0.000,0.000,50.082,0
131.600,450.000,150.000,249.918,49.998,50.055,0.000,0.000,49.998,0
131.700,450.000,150.000,250.002,49.915,50.055,0.000,0.000,49.915,0
131.800,450.000,150.000,250.085,49.832,50.055,0.000,0.000,49.832,0
131.900,450.000,150.000,250.168,49.749,50.055,0.000,0.000,49.749,0
132.000,450.000,150.000,250.251,49.666,50.055,0.000,0.000,49.666,0
132.100,450.000,150.000,250.334,49.584,50.054,0.000,0.000,49.584,0
132.200,450.000,150.000,250.416,49.501,50.054,0.000,0.000,49.501,0
132.300,450.000,150.000,250.499,49.419,50.054,0.000,0.000,49.419,0
132.400,450.000,150.000,250.581,49.337,50.054,0.000,0.000,49.337,0
132.500,450.000,150.000,250.663,49.255,50.054,0.000,0.000,49.255,0
132.600,450.000,150.000,250.745,49.173,50.054,0.000,0.000,49.173,0
132.700,450.000,150.000,250.827,49.091,50.054,0.000,0.000,49.091,0
132.800,450.000,150.000,250.909,49.009,50.053,0.000,0.000,49.009,0
132.900,450.000,150.000,250.991,48.928,50.053,0.000,0.000,48.928,0
133.000,450.000,150.000,251.072,48.846,50.053,0.000,0.000,48.846,0
133.100,450.000,150.000,251.154,48.765,50.053,0.000,0.000,48.765,0
133.200,450.000,150.000,251.235,48.684,50.053,0.000,0.000,48.684,0
133.300,450.000,150.000,251.316,48.603,50.053,0.000,0.000,48.603,0
133.400,450.000,150.000,251.397,48.522,50.053,0.000,0.000,48.522,0
133.500,450.000,150.000,251.478,48.441,50.053,0.000,0.000,48.441,0
133.600,450.000,150.000,251.559,48.361,50.052,0.000,0.000,48.361,0
133.700,450.000,150.000,251.639,48.280,50.052,0.000,0.000,48.280,0
133.800,450.000,150.000,251.720,48.200,50.052,0.000,0.000,48.200,0
133.900,450.000,150.000,251.800,48.120,50.052,0.000,0.000,48.120,0
134.000,450.000,150.000,251.880,48.039,50.052,0.000,0.000,48.039,0
134.100,450.000,150.000,251.961,47.960,50.052,0.000,0.000,47.960,0
134.200,450.000,150.000,252.040,47.880,50.052,0.000,0.000,47.880,0
134.300,450.000,150.000,252.120,47.800,50.051,0.000,0.000,47.800,0
134.400,450.000,150.000,252.200,47.721,50.051,0.000,0.000,47.721,0
134.500,450.000,150.000,252.279,47.641,50.051,0.000,0.000,47.641,0
134.600,450.000,150.000,252.359,47.562,50.051,0.000,0.000,47.562,0
134.700,450.000,150.000,252.438,47.483,50.051,0.000,0.000,47.483,0
134.800,450.000,150.000,252.517,47.404,50.051,0.000,0.000,47.404,0
134.900,450.000,150.000,252.596,47.325,50.051,0.000,0.000,47.325,0
135.000,450.000,150.000,252.675,47.246,50.051,0.000,0.000,47.246,0
135.100,450.000,150.000,252.754,47.167,50.050,0.000,0.000,47.167,0
135.200,450.000,150.000,252.833,47.089,50.050,0.000,0.000,47.089,0
135.300,450.000,150.000,252.911,47.011,50.050,0.000,0.000,47.011,0
135.400,450.000,150.000,252.989,46.932,50.050,0.000,0.000,46.932,0
135.500,450.000,150.000,253.068,46.854,50.050,0.000,0.000,46.854,0
135.600,450.000,150.000,253.146,46.776,50.050,0.000,0.000,46.776,0
135.700,450.000,150.000,253.224,46.699,50.050,0.000,0.000,46.699,0
135.800,450.000,150.000,253.301,46.621,50.049,0.000,0.000,46.621,0
135.900,450.000,150.000,253.379,46.543,50.049,0.000,0.000,46.543,0
136.000,450.000,150.000,253.457,46.466,50.049,0.000,0.000,46.466,0
136.100,450.000,150.000,253.534,46.389,50.049,0.000,0.000,46.389,0
136.200,450.000,150.000,253.611,46.311,50.049,0.000,0.000,46.311,0
136.300,450.000,150.000,253.689,46.234,50.049,0.000,0.000,46.234,0
136.400,450.000,150.000,253.766,46.157,50.049,0.000,0.000,46.157,0
136.500,450.000,150.000,253.843,46.081,50.049,0.000,0.000,46.081,0
136.600,450.000,150.000,253.919,46.004,50.048,0.000,0.000,46.004,0
136.700,450.000,150.000,253.996,45.927,50.048,0.000,0.000,45.927,0
136.800,450.000,150.000,254.073,45.851,50.048,0.000,0.000,45.851,0
136.900,450.000,150.000,254.149,45.775,50.048,0.000,0.138,45.775,0
137.000,450.000,150.000,254.225,45.698,50.048,0.000,0.307,45.698,0
137.100,450.000,150.000,254.302,45.622,50.048,0.000,0.481,45.622,0
137.200,450.000,150.000,254.378,45.547,50.048,0.000,0.658,45.547,0
137.300,450.000,150.000,254.453,45.471,50.048,0.000,0.839,45.471,0
137.400,450.000,150.000,254.529,45.395,50.047,0.000,1.024,45.395,0
137.500,450.000,150.000,254.605,45.320,50.047,0.000,1.213,45.320,0
137.600,450.000,150.000,254.680,45.244,50.047,0.000,1.406,45.244,0
137.700,450.000,150.000,254.756,45.169,50.047,0.000,1.603,45.169,0
137.800,450.000,150.000,254.831,45.094,50.047,0.000,1.803,45.094,0
137.900,450.000,150.000,254.906,45.019,50.047,0.000,2.007,45.019,0
138.000,450.000,150.000,254.981,44.944,50.047,0.000,2.215,44.944,0
138.100,450.000,150.000,255.056,44.869,50.047,0.000,2.427,44.869,0
138.200,450.000,150.000,255.131,44.794,50.046,0.000,2.643,44.794,0
138.300,450.000,150.000,255.206,44.720,50.046,0.000,2.862,44.720,0
138.400,450.000,150.000,255.280,44.645,50.046,0.000,3.086,44.645,0
138.500,450.000,150.000,255.355,44.571,50.046,0.000,3.313,44.571,0
138.600,450.000,150.000,255.429,44.497,50.046,0.000,3.544,44.497,0
138.700,450.000,150.000,255.503,44.423,50.046,0.000,3.778,44.423,0
138.800,450.000,150.000,255.577,44.349,50.046,0.000,4.017,44.349,0
138.900,450.000,150.000,255.651,44.275,50.046,0.000,4.259,44.275,0
139.000,450.000,150.000,255.725,44.202,50.045,0.000,4.505,44.202,0
139.100,450.000,150.000,255.798,44.128,50.045,0.000,4.755,44.128,0
139.200,450.000,150.000,255.872,44.055,50.045,0.000,5.008,44.055,0
139.300,450.000,150.000,255.945,43.981,50.045,0.000,5.265,43.981,0
139.400,450.000,150.000,256.019,43.908,50.045,0.000,5.526,43.908,0
139.500,450.000,150.000,256.092,43.835,50.045,0.000,5.791,43.835,0
139.600,450.000,150.000,256.165,43.762,50.045,0.000,6.059,43.762,0
139.700,450.000,150.000,256.238,43.689,50.045,0.000,6.331,43.689,0
139.800,450.000,150.000,256.311,43.617,50.044,0.000,6.607,43.617,0
139.900,450.000,150.000,256.383,43.544,50.044,0.000,6.886,43.544,0
140.000,450.000,150.000,256.456,43.472,50.044,0.000,7.169,43.472,0
140.100,450.000,150.000,256.528,43.399,50.044,0.000,7.456,43.399,0
140.200,450.000,150.000,256.601,43.327,50.044,0.000,7.747,43.327,0
140.300,450.000,150.000,256.673,43.255,50.044,0.000,8.041,43.255,0
140.400,450.000,150.000,256.745,43.183,50.044,0.000,8.339,43.183,0
140.500,450.000,150.000,256.817,43.111,50.044,0.000,8.640,43.111,0
140.600,450.000,150.000,256.889,43.039,50.043,0.000,8.946,43.039,0
140.700,450.000,150.000,256.961,42.968,50.043,0.000,9.255,42.968,0
140.800,450.000,150.000,257.032,42.896,50.043,0.000,9.567,42.896,0
140.900,450.000,150.000,257.104,42.825,50.043,0.000,9.883,42.825,0
141.000,450.000,150.000,257.175,42.754,50.043,0.000,10.203,42.754,0
141.100,450.000,150.000,257.246,42.682,50.043,0.000,10.526,42.682,0
141.200,450.000,150.000,257.318,32.682,50.043,0.000,10.853,42.611,2
141.300,450.000,150.000,267.318,22.682,50.043,0.000,11.184,42.541,2
141.400,450.000,150.000,277.318,12.682,50.043,0.000,11.717,42.470,2
141.500,450.000,150.000,287.318,12.457,50.043,0.000,12.457,42.399,2
141.600,450.000,150.000,287.543,13.409,50.043,0.000,13.409,42.329,2
